,originalfile,renamedfile,samplenumber,prompt
1495,DR5/FCAL1/SX233.WAV,sample1496.WAV,sample1496,SX233
1496,DR5/FCAL1/SX53.WAV,sample1497.WAV,sample1497,SX53
1497,DR5/FCAL1/SX323.WAV,sample1498.WAV,sample1498,SX323
1498,DR5/FCAL1/SX413.WAV,sample1499.WAV,sample1499,SX413
1499,DR5/FCAL1/SI1403.WAV,sample1500.WAV,sample1500,SI1403
1500,DR5/MDWK0/SX190.WAV,sample1501.WAV,sample1501,SX190
1501,DR5/MDWK0/SX100.WAV,sample1502.WAV,sample1502,SX100
1502,DR5/MDWK0/SX280.WAV,sample1503.WAV,sample1503,SX280
1503,DR5/MDWK0/SA2.WAV,sample1504.WAV,sample1504,SA2
1504,DR5/MDWK0/SA1.WAV,sample1505.WAV,sample1505,SA1
1505,DR5/MDWK0/SI910.WAV,sample1506.WAV,sample1506,SI910
1506,DR5/MDWK0/SI2170.WAV,sample1507.WAV,sample1507,SI2170
1507,DR5/MDWK0/SX10.WAV,sample1508.WAV,sample1508,SX10
1508,DR5/MDWK0/SX370.WAV,sample1509.WAV,sample1509,SX370
1509,DR5/MDWK0/SI1540.WAV,sample1510.WAV,sample1510,SI1540
1510,DR5/FJSA0/SX29.WAV,sample1511.WAV,sample1511,SX29
1511,DR5/FJSA0/SI1379.WAV,sample1512.WAV,sample1512,SI1379
1512,DR5/FJSA0/SX209.WAV,sample1513.WAV,sample1513,SX209
1513,DR5/FJSA0/SA2.WAV,sample1514.WAV,sample1514,SA2
1514,DR5/FJSA0/SA1.WAV,sample1515.WAV,sample1515,SA1
1515,DR5/FJSA0/SX299.WAV,sample1516.WAV,sample1516,SX299
1516,DR5/FJSA0/SI2009.WAV,sample1517.WAV,sample1517,SI2009
1517,DR5/FJSA0/SI749.WAV,sample1518.WAV,sample1518,SI749
1518,DR5/FJSA0/SX119.WAV,sample1519.WAV,sample1519,SX119
1519,DR5/FJSA0/SX389.WAV,sample1520.WAV,sample1520,SX389
1520,DR5/MAHH0/SX394.WAV,sample1521.WAV,sample1521,SX394
1521,DR5/MAHH0/SX304.WAV,sample1522.WAV,sample1522,SX304
1522,DR5/MAHH0/SA2.WAV,sample1523.WAV,sample1523,SA2
1523,DR5/MAHH0/SA1.WAV,sample1524.WAV,sample1524,SA1
1524,DR5/MAHH0/SX34.WAV,sample1525.WAV,sample1525,SX34
1525,DR5/MAHH0/SI1924.WAV,sample1526.WAV,sample1526,SI1924
1526,DR5/MAHH0/SI1294.WAV,sample1527.WAV,sample1527,SI1294
1527,DR5/MAHH0/SX214.WAV,sample1528.WAV,sample1528,SX214
1528,DR5/MAHH0/SX124.WAV,sample1529.WAV,sample1529,SX124
1529,DR5/MAHH0/SI664.WAV,sample1530.WAV,sample1530,SI664
1530,DR5/MSFH1/SX190.WAV,sample1531.WAV,sample1531,SX190
1531,DR5/MSFH1/SX100.WAV,sample1532.WAV,sample1532,SX100
1532,DR5/MSFH1/SX280.WAV,sample1533.WAV,sample1533,SX280
1533,DR5/MSFH1/SA2.WAV,sample1534.WAV,sample1534,SA2
1534,DR5/MSFH1/SA1.WAV,sample1535.WAV,sample1535,SA1
1535,DR5/MSFH1/SI640.WAV,sample1536.WAV,sample1536,SI640
1536,DR5/MSFH1/SI1900.WAV,sample1537.WAV,sample1537,SI1900
1537,DR5/MSFH1/SX10.WAV,sample1538.WAV,sample1538,SX10
1538,DR5/MSFH1/SX370.WAV,sample1539.WAV,sample1539,SX370
1539,DR5/MSFH1/SI1270.WAV,sample1540.WAV,sample1540,SI1270
1540,DR5/MCTT0/SX28.WAV,sample1541.WAV,sample1541,SX28
1541,DR5/MCTT0/SI1144.WAV,sample1542.WAV,sample1542,SI1144
1542,DR5/MCTT0/SX298.WAV,sample1543.WAV,sample1543,SX298
1543,DR5/MCTT0/SA2.WAV,sample1544.WAV,sample1544,SA2
1544,DR5/MCTT0/SA1.WAV,sample1545.WAV,sample1545,SA1
1545,DR5/MCTT0/SI928.WAV,sample1546.WAV,sample1546,SI928
1546,DR5/MCTT0/SI2188.WAV,sample1547.WAV,sample1547,SI2188
1547,DR5/MCTT0/SX388.WAV,sample1548.WAV,sample1548,SX388
1548,DR5/MCTT0/SX208.WAV,sample1549.WAV,sample1549,SX208
1549,DR5/MCTT0/SX118.WAV,sample1550.WAV,sample1550,SX118
1550,DR5/MDAC2/SI2259.WAV,sample1551.WAV,sample1551,SI2259
1551,DR5/MDAC2/SI560.WAV,sample1552.WAV,sample1552,SI560
1552,DR5/MDAC2/SX369.WAV,sample1553.WAV,sample1553,SX369
1553,DR5/MDAC2/SX279.WAV,sample1554.WAV,sample1554,SX279
1554,DR5/MDAC2/SI999.WAV,sample1555.WAV,sample1555,SI999
1555,DR5/MDAC2/SX9.WAV,sample1556.WAV,sample1556,SX9
1556,DR5/MDAC2/SA2.WAV,sample1557.WAV,sample1557,SA2
1557,DR5/MDAC2/SA1.WAV,sample1558.WAV,sample1558,SA1
1558,DR5/MDAC2/SX99.WAV,sample1559.WAV,sample1559,SX99
1559,DR5/MDAC2/SX189.WAV,sample1560.WAV,sample1560,SX189
1560,DR5/MFGK0/SI1451.WAV,sample1561.WAV,sample1561,SI1451
1561,DR5/MFGK0/SX394.WAV,sample1562.WAV,sample1562,SX394
1562,DR5/MFGK0/SX304.WAV,sample1563.WAV,sample1563,SX304
1563,DR5/MFGK0/SA2.WAV,sample1564.WAV,sample1564,SA2
1564,DR5/MFGK0/SA1.WAV,sample1565.WAV,sample1565,SA1
1565,DR5/MFGK0/SX34.WAV,sample1566.WAV,sample1566,SX34
1566,DR5/MFGK0/SI1744.WAV,sample1567.WAV,sample1567,SI1744
1567,DR5/MFGK0/SX214.WAV,sample1568.WAV,sample1568,SX214
1568,DR5/MFGK0/SX124.WAV,sample1569.WAV,sample1569,SX124
1569,DR5/MFGK0/SI484.WAV,sample1570.WAV,sample1570,SI484
1570,DR8/MJLN0/SX369.WAV,sample1571.WAV,sample1571,SX369
1571,DR8/MJLN0/SX279.WAV,sample1572.WAV,sample1572,SX279
1572,DR8/MJLN0/SX9.WAV,sample1573.WAV,sample1573,SX9
1573,DR8/MJLN0/SA2.WAV,sample1574.WAV,sample1574,SA2
1574,DR8/MJLN0/SI819.WAV,sample1575.WAV,sample1575,SI819
1575,DR8/MJLN0/SA1.WAV,sample1576.WAV,sample1576,SA1
1576,DR8/MJLN0/SI1449.WAV,sample1577.WAV,sample1577,SI1449
1577,DR8/MJLN0/SX99.WAV,sample1578.WAV,sample1578,SX99
1578,DR8/MJLN0/SI2079.WAV,sample1579.WAV,sample1579,SI2079
1579,DR8/MJLN0/SX189.WAV,sample1580.WAV,sample1580,SX189
1580,DR8/MRES0/SX407.WAV,sample1581.WAV,sample1581,SX407
1581,DR8/MRES0/SI1217.WAV,sample1582.WAV,sample1582,SI1217
1582,DR8/MRES0/SX137.WAV,sample1583.WAV,sample1583,SX137
1583,DR8/MRES0/SI587.WAV,sample1584.WAV,sample1584,SI587
1584,DR8/MRES0/SA2.WAV,sample1585.WAV,sample1585,SA2
1585,DR8/MRES0/SX317.WAV,sample1586.WAV,sample1586,SX317
1586,DR8/MRES0/SA1.WAV,sample1587.WAV,sample1587,SA1
1587,DR8/MRES0/SI1847.WAV,sample1588.WAV,sample1588,SI1847
1588,DR8/MRES0/SX47.WAV,sample1589.WAV,sample1589,SX47
1589,DR8/MRES0/SX227.WAV,sample1590.WAV,sample1590,SX227
1590,DR8/FCMH1/SI2123.WAV,sample1591.WAV,sample1591,SI2123
1591,DR8/FCMH1/SI863.WAV,sample1592.WAV,sample1592,SI863
1592,DR8/FCMH1/SI1493.WAV,sample1593.WAV,sample1593,SI1493
1593,DR8/FCMH1/SA2.WAV,sample1594.WAV,sample1594,SA2
1594,DR8/FCMH1/SA1.WAV,sample1595.WAV,sample1595,SA1
1595,DR8/FCMH1/SX143.WAV,sample1596.WAV,sample1596,SX143
1596,DR8/FCMH1/SX233.WAV,sample1597.WAV,sample1597,SX233
1597,DR8/FCMH1/SX53.WAV,sample1598.WAV,sample1598,SX53
1598,DR8/FCMH1/SX323.WAV,sample1599.WAV,sample1599,SX323
1599,DR8/FCMH1/SX413.WAV,sample1600.WAV,sample1600,SX413
1600,DR8/MJTC0/SX380.WAV,sample1601.WAV,sample1601,SX380
1601,DR8/MJTC0/SI1460.WAV,sample1602.WAV,sample1602,SI1460
1602,DR8/MJTC0/SA2.WAV,sample1603.WAV,sample1603,SA2
1603,DR8/MJTC0/SX200.WAV,sample1604.WAV,sample1604,SX200
1604,DR8/MJTC0/SA1.WAV,sample1605.WAV,sample1605,SA1
1605,DR8/MJTC0/SI830.WAV,sample1606.WAV,sample1606,SI830
1606,DR8/MJTC0/SX290.WAV,sample1607.WAV,sample1607,SX290
1607,DR8/MJTC0/SI2090.WAV,sample1608.WAV,sample1608,SI2090
1608,DR8/MJTC0/SX110.WAV,sample1609.WAV,sample1609,SX110
1609,DR8/MJTC0/SX20.WAV,sample1610.WAV,sample1610,SX20
1610,DR8/MAJC0/SX205.WAV,sample1611.WAV,sample1611,SX205
1611,DR8/MAJC0/SI835.WAV,sample1612.WAV,sample1612,SI835
1612,DR8/MAJC0/SX385.WAV,sample1613.WAV,sample1613,SX385
1613,DR8/MAJC0/SX115.WAV,sample1614.WAV,sample1614,SX115
1614,DR8/MAJC0/SX25.WAV,sample1615.WAV,sample1615,SX25
1615,DR8/MAJC0/SI2095.WAV,sample1616.WAV,sample1616,SI2095
1616,DR8/MAJC0/SA2.WAV,sample1617.WAV,sample1617,SA2
1617,DR8/MAJC0/SA1.WAV,sample1618.WAV,sample1618,SA1
1618,DR8/MAJC0/SI1946.WAV,sample1619.WAV,sample1619,SI1946
1619,DR8/MAJC0/SX295.WAV,sample1620.WAV,sample1620,SX295
1620,DR8/FMLD0/SI925.WAV,sample1621.WAV,sample1621,SI925
1621,DR8/FMLD0/SX205.WAV,sample1622.WAV,sample1622,SX205
1622,DR8/FMLD0/SX385.WAV,sample1623.WAV,sample1623,SX385
1623,DR8/FMLD0/SX115.WAV,sample1624.WAV,sample1624,SX115
1624,DR8/FMLD0/SX25.WAV,sample1625.WAV,sample1625,SX25
1625,DR8/FMLD0/SI2185.WAV,sample1626.WAV,sample1626,SI2185
1626,DR8/FMLD0/SA2.WAV,sample1627.WAV,sample1627,SA2
1627,DR8/FMLD0/SA1.WAV,sample1628.WAV,sample1628,SA1
1628,DR8/FMLD0/SI822.WAV,sample1629.WAV,sample1629,SI822
1629,DR8/FMLD0/SX295.WAV,sample1630.WAV,sample1630,SX295
1630,DR8/FJSJ0/SX404.WAV,sample1631.WAV,sample1631,SX404
1631,DR8/FJSJ0/SI854.WAV,sample1632.WAV,sample1632,SI854
1632,DR8/FJSJ0/SI1484.WAV,sample1633.WAV,sample1633,SI1484
1633,DR8/FJSJ0/SX314.WAV,sample1634.WAV,sample1634,SX314
1634,DR8/FJSJ0/SA2.WAV,sample1635.WAV,sample1635,SA2
1635,DR8/FJSJ0/SI2114.WAV,sample1636.WAV,sample1636,SI2114
1636,DR8/FJSJ0/SX44.WAV,sample1637.WAV,sample1637,SX44
1637,DR8/FJSJ0/SA1.WAV,sample1638.WAV,sample1638,SA1
1638,DR8/FJSJ0/SX224.WAV,sample1639.WAV,sample1639,SX224
1639,DR8/FJSJ0/SX134.WAV,sample1640.WAV,sample1640,SX134
1640,DR8/MDAW1/SI823.WAV,sample1641.WAV,sample1641,SI823
1641,DR8/MDAW1/SI2083.WAV,sample1642.WAV,sample1642,SI2083
1642,DR8/MDAW1/SX13.WAV,sample1643.WAV,sample1643,SX13
1643,DR8/MDAW1/SA2.WAV,sample1644.WAV,sample1644,SA2
1644,DR8/MDAW1/SA1.WAV,sample1645.WAV,sample1645,SA1
1645,DR8/MDAW1/SX103.WAV,sample1646.WAV,sample1646,SX103
1646,DR8/MDAW1/SI1453.WAV,sample1647.WAV,sample1647,SI1453
1647,DR8/MDAW1/SX283.WAV,sample1648.WAV,sample1648,SX283
1648,DR8/MDAW1/SX373.WAV,sample1649.WAV,sample1649,SX373
1649,DR8/MDAW1/SX193.WAV,sample1650.WAV,sample1650,SX193
1650,DR8/MJTH0/SX126.WAV,sample1651.WAV,sample1651,SX126
1651,DR8/MJTH0/SX306.WAV,sample1652.WAV,sample1652,SX306
1652,DR8/MJTH0/SX36.WAV,sample1653.WAV,sample1653,SX36
1653,DR8/MJTH0/SI666.WAV,sample1654.WAV,sample1654,SI666
1654,DR8/MJTH0/SA2.WAV,sample1655.WAV,sample1655,SA2
1655,DR8/MJTH0/SA1.WAV,sample1656.WAV,sample1656,SA1
1656,DR8/MJTH0/SX396.WAV,sample1657.WAV,sample1657,SX396
1657,DR8/MJTH0/SI1296.WAV,sample1658.WAV,sample1658,SI1296
1658,DR8/MJTH0/SI1926.WAV,sample1659.WAV,sample1659,SI1926
1659,DR8/MJTH0/SX216.WAV,sample1660.WAV,sample1660,SX216
1660,DR8/MPAM0/SX379.WAV,sample1661.WAV,sample1661,SX379
1661,DR8/MPAM0/SX199.WAV,sample1662.WAV,sample1662,SX199
1662,DR8/MPAM0/SX289.WAV,sample1663.WAV,sample1663,SX289
1663,DR8/MPAM0/SA2.WAV,sample1664.WAV,sample1664,SA2
1664,DR8/MPAM0/SA1.WAV,sample1665.WAV,sample1665,SA1
1665,DR8/MPAM0/SX109.WAV,sample1666.WAV,sample1666,SX109
1666,DR8/MPAM0/SI1189.WAV,sample1667.WAV,sample1667,SI1189
1667,DR8/MPAM0/SX19.WAV,sample1668.WAV,sample1668,SX19
1668,DR8/MPAM0/SI1819.WAV,sample1669.WAV,sample1669,SI1819
1669,DR8/MPAM0/SI1961.WAV,sample1670.WAV,sample1670,SI1961
1670,DR8/MSLB0/SI563.WAV,sample1671.WAV,sample1671,SI563
1671,DR8/MSLB0/SX23.WAV,sample1672.WAV,sample1672,SX23
1672,DR8/MSLB0/SI1823.WAV,sample1673.WAV,sample1673,SI1823
1673,DR8/MSLB0/SI1193.WAV,sample1674.WAV,sample1674,SI1193
1674,DR8/MSLB0/SA2.WAV,sample1675.WAV,sample1675,SA2
1675,DR8/MSLB0/SA1.WAV,sample1676.WAV,sample1676,SA1
1676,DR8/MSLB0/SX113.WAV,sample1677.WAV,sample1677,SX113
1677,DR8/MSLB0/SX383.WAV,sample1678.WAV,sample1678,SX383
1678,DR8/MSLB0/SX203.WAV,sample1679.WAV,sample1679,SX203
1679,DR8/MSLB0/SX293.WAV,sample1680.WAV,sample1680,SX293
