,originalfile,renamedfile,samplenumber,prompt
383,DR2/FJKL0/SA1.WAV,sample384.WAV,sample384,SA1
384,DR2/FJKL0/SI932.WAV,sample385.WAV,sample385,SI932
385,DR2/FJKL0/SX122.WAV,sample386.WAV,sample386,SX122
386,DR2/FJKL0/SX212.WAV,sample387.WAV,sample387,SX212
387,DR2/FJKL0/SX392.WAV,sample388.WAV,sample388,SX392
388,DR2/FJKL0/SI2192.WAV,sample389.WAV,sample389,SI2192
389,DR2/FJKL0/SX32.WAV,sample390.WAV,sample390,SX32
390,DR2/MRLR0/SX116.WAV,sample391.WAV,sample391,SX116
391,DR2/MRLR0/SI566.WAV,sample392.WAV,sample392,SI566
392,DR2/MRLR0/SX386.WAV,sample393.WAV,sample393,SX386
393,DR2/MRLR0/SA2.WAV,sample394.WAV,sample394,SA2
394,DR2/MRLR0/SA1.WAV,sample395.WAV,sample395,SA1
395,DR2/MRLR0/SX26.WAV,sample396.WAV,sample396,SX26
396,DR2/MRLR0/SX206.WAV,sample397.WAV,sample397,SX206
397,DR2/MRLR0/SI1826.WAV,sample398.WAV,sample398,SI1826
398,DR2/MRLR0/SX296.WAV,sample399.WAV,sample399,SX296
399,DR2/MRLR0/SI1196.WAV,sample400.WAV,sample400,SI1196
400,DR2/FDAS1/SX21.WAV,sample401.WAV,sample401,SX21
401,DR2/FDAS1/SX381.WAV,sample402.WAV,sample402,SX381
402,DR2/FDAS1/SA2.WAV,sample403.WAV,sample403,SA2
403,DR2/FDAS1/SI1461.WAV,sample404.WAV,sample404,SI1461
404,DR2/FDAS1/SA1.WAV,sample405.WAV,sample405,SA1
405,DR2/FDAS1/SX111.WAV,sample406.WAV,sample406,SX111
406,DR2/FDAS1/SI831.WAV,sample407.WAV,sample407,SI831
407,DR2/FDAS1/SI2091.WAV,sample408.WAV,sample408,SI2091
408,DR2/FDAS1/SX201.WAV,sample409.WAV,sample409,SX201
409,DR2/FDAS1/SX291.WAV,sample410.WAV,sample410,SX291
410,DR2/MEFG0/SX195.WAV,sample411.WAV,sample411,SX195
411,DR2/MEFG0/SX15.WAV,sample412.WAV,sample412,SX15
412,DR2/MEFG0/SA2.WAV,sample413.WAV,sample413,SA2
413,DR2/MEFG0/SA1.WAV,sample414.WAV,sample414,SA1
414,DR2/MEFG0/SI491.WAV,sample415.WAV,sample415,SI491
415,DR2/MEFG0/SI598.WAV,sample416.WAV,sample416,SI598
416,DR2/MEFG0/SX285.WAV,sample417.WAV,sample417,SX285
417,DR2/MEFG0/SX375.WAV,sample418.WAV,sample418,SX375
418,DR2/MEFG0/SI465.WAV,sample419.WAV,sample419,SI465
419,DR2/MEFG0/SX105.WAV,sample420.WAV,sample420,SX105
420,DR2/MDEM0/SI800.WAV,sample421.WAV,sample421,SI800
421,DR2/MDEM0/SX428.WAV,sample422.WAV,sample422,SX428
422,DR2/MDEM0/SX338.WAV,sample423.WAV,sample423,SX338
423,DR2/MDEM0/SX158.WAV,sample424.WAV,sample424,SX158
424,DR2/MDEM0/SI1868.WAV,sample425.WAV,sample425,SI1868
425,DR2/MDEM0/SA2.WAV,sample426.WAV,sample426,SA2
426,DR2/MDEM0/SA1.WAV,sample427.WAV,sample427,SA1
427,DR2/MDEM0/SX248.WAV,sample428.WAV,sample428,SX248
428,DR2/MDEM0/SX68.WAV,sample429.WAV,sample429,SX68
429,DR2/MDEM0/SI608.WAV,sample430.WAV,sample430,SI608
430,DR2/FRLL0/SX74.WAV,sample431.WAV,sample431,SX74
431,DR2/FRLL0/SX254.WAV,sample432.WAV,sample432,SX254
432,DR2/FRLL0/SA2.WAV,sample433.WAV,sample433,SA2
433,DR2/FRLL0/SA1.WAV,sample434.WAV,sample434,SA1
434,DR2/FRLL0/SI884.WAV,sample435.WAV,sample435,SI884
435,DR2/FRLL0/SX344.WAV,sample436.WAV,sample436,SX344
436,DR2/FRLL0/SX164.WAV,sample437.WAV,sample437,SX164
437,DR2/FRLL0/SI805.WAV,sample438.WAV,sample438,SI805
438,DR2/FRLL0/SX434.WAV,sample439.WAV,sample439,SX434
439,DR2/FRLL0/SI1514.WAV,sample440.WAV,sample440,SI1514
440,DR2/MDLC2/SX84.WAV,sample441.WAV,sample441,SX84
441,DR2/MDLC2/SX174.WAV,sample442.WAV,sample442,SX174
442,DR2/MDLC2/SA2.WAV,sample443.WAV,sample443,SA2
443,DR2/MDLC2/SX444.WAV,sample444.WAV,sample444,SX444
444,DR2/MDLC2/SA1.WAV,sample445.WAV,sample445,SA1
445,DR2/MDLC2/SI1614.WAV,sample446.WAV,sample446,SI1614
446,DR2/MDLC2/SX354.WAV,sample447.WAV,sample447,SX354
447,DR2/MDLC2/SI2244.WAV,sample448.WAV,sample448,SI2244
448,DR2/MDLC2/SI984.WAV,sample449.WAV,sample449,SI984
449,DR2/MDLC2/SX264.WAV,sample450.WAV,sample450,SX264
450,DR2/FMJB0/SI1177.WAV,sample451.WAV,sample451,SI1177
451,DR2/FMJB0/SX187.WAV,sample452.WAV,sample452,SX187
452,DR2/FMJB0/SI1807.WAV,sample453.WAV,sample453,SI1807
453,DR2/FMJB0/SX97.WAV,sample454.WAV,sample454,SX97
454,DR2/FMJB0/SX277.WAV,sample455.WAV,sample455,SX277
455,DR2/FMJB0/SA2.WAV,sample456.WAV,sample456,SA2
456,DR2/FMJB0/SA1.WAV,sample457.WAV,sample457,SA1
457,DR2/FMJB0/SX367.WAV,sample458.WAV,sample458,SX367
458,DR2/FMJB0/SX7.WAV,sample459.WAV,sample459,SX7
459,DR2/FMJB0/SI547.WAV,sample460.WAV,sample460,SI547
460,DR2/FCMM0/SI453.WAV,sample461.WAV,sample461,SI453
461,DR2/FCMM0/SX363.WAV,sample462.WAV,sample462,SX363
462,DR2/FCMM0/SX183.WAV,sample463.WAV,sample463,SX183
463,DR2/FCMM0/SI1083.WAV,sample464.WAV,sample464,SI1083
464,DR2/FCMM0/SA2.WAV,sample465.WAV,sample465,SA2
465,DR2/FCMM0/SX93.WAV,sample466.WAV,sample466,SX93
466,DR2/FCMM0/SA1.WAV,sample467.WAV,sample467,SA1
467,DR2/FCMM0/SI1957.WAV,sample468.WAV,sample468,SI1957
468,DR2/FCMM0/SX420.WAV,sample469.WAV,sample469,SX420
469,DR2/FCMM0/SX273.WAV,sample470.WAV,sample470,SX273
470,DR2/FCYL0/SX127.WAV,sample471.WAV,sample471,SX127
471,DR2/FCYL0/SA2.WAV,sample472.WAV,sample472,SA2
472,DR2/FCYL0/SA1.WAV,sample473.WAV,sample473,SA1
473,DR2/FCYL0/SX397.WAV,sample474.WAV,sample474,SX397
474,DR2/FCYL0/SX349.WAV,sample475.WAV,sample475,SX349
475,DR2/FCYL0/SI1927.WAV,sample476.WAV,sample476,SI1927
476,DR2/FCYL0/SX217.WAV,sample477.WAV,sample477,SX217
477,DR2/FCYL0/SI1297.WAV,sample478.WAV,sample478,SI1297
478,DR2/FCYL0/SX37.WAV,sample479.WAV,sample479,SX37
479,DR2/FCYL0/SI667.WAV,sample480.WAV,sample480,SI667
480,DR2/MMGK0/SI1322.WAV,sample481.WAV,sample481,SI1322
481,DR2/MMGK0/SX242.WAV,sample482.WAV,sample482,SX242
482,DR2/MMGK0/SA2.WAV,sample483.WAV,sample483,SA2
483,DR2/MMGK0/SX332.WAV,sample484.WAV,sample484,SX332
484,DR2/MMGK0/SA1.WAV,sample485.WAV,sample485,SA1
485,DR2/MMGK0/SI692.WAV,sample486.WAV,sample486,SI692
486,DR2/MMGK0/SX152.WAV,sample487.WAV,sample487,SX152
487,DR2/MMGK0/SX422.WAV,sample488.WAV,sample488,SX422
488,DR2/MMGK0/SI1952.WAV,sample489.WAV,sample489,SI1952
489,DR2/MMGK0/SX62.WAV,sample490.WAV,sample490,SX62
490,DR2/FSCN0/SX86.WAV,sample491.WAV,sample491,SX86
491,DR2/FSCN0/SI626.WAV,sample492.WAV,sample492,SI626
492,DR2/FSCN0/SI1886.WAV,sample493.WAV,sample493,SI1886
493,DR2/FSCN0/SI705.WAV,sample494.WAV,sample494,SI705
494,DR2/FSCN0/SX356.WAV,sample495.WAV,sample495,SX356
495,DR2/FSCN0/SA2.WAV,sample496.WAV,sample496,SA2
496,DR2/FSCN0/SX266.WAV,sample497.WAV,sample497,SX266
497,DR2/FSCN0/SA1.WAV,sample498.WAV,sample498,SA1
498,DR2/FSCN0/SX176.WAV,sample499.WAV,sample499,SX176
499,DR2/FSCN0/SX446.WAV,sample500.WAV,sample500,SX446
500,DR2/MRLJ0/SI790.WAV,sample501.WAV,sample501,SI790
501,DR2/MRLJ0/SI2050.WAV,sample502.WAV,sample502,SI2050
502,DR2/MRLJ0/SX160.WAV,sample503.WAV,sample503,SX160
503,DR2/MRLJ0/SX430.WAV,sample504.WAV,sample504,SX430
504,DR2/MRLJ0/SA2.WAV,sample505.WAV,sample505,SA2
505,DR2/MRLJ0/SA1.WAV,sample506.WAV,sample506,SA1
506,DR2/MRLJ0/SX340.WAV,sample507.WAV,sample507,SX340
507,DR2/MRLJ0/SX70.WAV,sample508.WAV,sample508,SX70
508,DR2/MRLJ0/SI1420.WAV,sample509.WAV,sample509,SI1420
509,DR2/MRLJ0/SX250.WAV,sample510.WAV,sample510,SX250
510,DR2/MTBC0/SX363.WAV,sample511.WAV,sample511,SX363
511,DR2/MTBC0/SX183.WAV,sample512.WAV,sample512,SX183
512,DR2/MTBC0/SA2.WAV,sample513.WAV,sample513,SA2
513,DR2/MTBC0/SX347.WAV,sample514.WAV,sample514,SX347
514,DR2/MTBC0/SX93.WAV,sample515.WAV,sample515,SX93
515,DR2/MTBC0/SI543.WAV,sample516.WAV,sample516,SI543
516,DR2/MTBC0/SA1.WAV,sample517.WAV,sample517,SA1
517,DR2/MTBC0/SI1173.WAV,sample518.WAV,sample518,SI1173
518,DR2/MTBC0/SI1803.WAV,sample519.WAV,sample519,SI1803
519,DR2/MTBC0/SX273.WAV,sample520.WAV,sample520,SX273
520,DR2/FAJW0/SI1893.WAV,sample521.WAV,sample521,SI1893
521,DR2/FAJW0/SX363.WAV,sample522.WAV,sample522,SX363
522,DR2/FAJW0/SX183.WAV,sample523.WAV,sample523,SX183
523,DR2/FAJW0/SA2.WAV,sample524.WAV,sample524,SA2
524,DR2/FAJW0/SX93.WAV,sample525.WAV,sample525,SX93
525,DR2/FAJW0/SA1.WAV,sample526.WAV,sample526,SA1
526,DR2/FAJW0/SI633.WAV,sample527.WAV,sample527,SI633
527,DR2/FAJW0/SX3.WAV,sample528.WAV,sample528,SX3
528,DR2/FAJW0/SX273.WAV,sample529.WAV,sample529,SX273
529,DR2/FAJW0/SI1263.WAV,sample530.WAV,sample530,SI1263
530,DR2/MDSS0/SX261.WAV,sample531.WAV,sample531,SX261
531,DR2/MDSS0/SI2087.WAV,sample532.WAV,sample532,SI2087
532,DR2/MDSS0/SX81.WAV,sample533.WAV,sample533,SX81
533,DR2/MDSS0/SX441.WAV,sample534.WAV,sample534,SX441
534,DR2/MDSS0/SI621.WAV,sample535.WAV,sample535,SI621
535,DR2/MDSS0/SI1881.WAV,sample536.WAV,sample536,SI1881
536,DR2/MDSS0/SX171.WAV,sample537.WAV,sample537,SX171
537,DR2/MDSS0/SA2.WAV,sample538.WAV,sample538,SA2
538,DR2/MDSS0/SA1.WAV,sample539.WAV,sample539,SA1
539,DR2/MDSS0/SX351.WAV,sample540.WAV,sample540,SX351
540,DR2/MKAH0/SI2158.WAV,sample541.WAV,sample541,SI2158
541,DR2/MKAH0/SI898.WAV,sample542.WAV,sample542,SI898
542,DR2/MKAH0/SX88.WAV,sample543.WAV,sample543,SX88
543,DR2/MKAH0/SX448.WAV,sample544.WAV,sample544,SX448
544,DR2/MKAH0/SA2.WAV,sample545.WAV,sample545,SA2
545,DR2/MKAH0/SA1.WAV,sample546.WAV,sample546,SA1
546,DR2/MKAH0/SX358.WAV,sample547.WAV,sample547,SX358
547,DR2/MKAH0/SI1528.WAV,sample548.WAV,sample548,SI1528
548,DR2/MKAH0/SX178.WAV,sample549.WAV,sample549,SX178
549,DR2/MKAH0/SX268.WAV,sample550.WAV,sample550,SX268
550,DR2/MJPM0/SX378.WAV,sample551.WAV,sample551,SX378
551,DR2/MJPM0/SI1368.WAV,sample552.WAV,sample552,SI1368
552,DR2/MJPM0/SX288.WAV,sample553.WAV,sample553,SX288
553,DR2/MJPM0/SI1998.WAV,sample554.WAV,sample554,SI1998
554,DR2/MJPM0/SX18.WAV,sample555.WAV,sample555,SX18
555,DR2/MJPM0/SX108.WAV,sample556.WAV,sample556,SX108
556,DR2/MJPM0/SA2.WAV,sample557.WAV,sample557,SA2
557,DR2/MJPM0/SA1.WAV,sample558.WAV,sample558,SA1
558,DR2/MJPM0/SX198.WAV,sample559.WAV,sample559,SX198
559,DR2/MJPM0/SI738.WAV,sample560.WAV,sample560,SI738
560,DR2/MRJT0/SI1805.WAV,sample561.WAV,sample561,SI1805
561,DR2/MRJT0/SI1498.WAV,sample562.WAV,sample562,SI1498
562,DR2/MRJT0/SX328.WAV,sample563.WAV,sample563,SX328
563,DR2/MRJT0/SA2.WAV,sample564.WAV,sample564,SA2
564,DR2/MRJT0/SA1.WAV,sample565.WAV,sample565,SA1
565,DR2/MRJT0/SX148.WAV,sample566.WAV,sample566,SX148
566,DR2/MRJT0/SX238.WAV,sample567.WAV,sample567,SX238
567,DR2/MRJT0/SX58.WAV,sample568.WAV,sample568,SX58
568,DR2/MRJT0/SX418.WAV,sample569.WAV,sample569,SX418
569,DR2/MRJT0/SI868.WAV,sample570.WAV,sample570,SI868
570,DR2/MRJH0/SX439.WAV,sample571.WAV,sample571,SX439
571,DR2/MRJH0/SX169.WAV,sample572.WAV,sample572,SX169
572,DR2/MRJH0/SI914.WAV,sample573.WAV,sample573,SI914
573,DR2/MRJH0/SI1519.WAV,sample574.WAV,sample574,SI1519
574,DR2/MRJH0/SA2.WAV,sample575.WAV,sample575,SA2
575,DR2/MRJH0/SA1.WAV,sample576.WAV,sample576,SA1
576,DR2/MRJH0/SI889.WAV,sample577.WAV,sample577,SI889
577,DR2/MRJH0/SX259.WAV,sample578.WAV,sample578,SX259
578,DR2/MRJH0/SX307.WAV,sample579.WAV,sample579,SX307
579,DR2/MRJH0/SX79.WAV,sample580.WAV,sample580,SX79
580,DR2/MRJM1/SI1928.WAV,sample581.WAV,sample581,SI1928
581,DR2/MRJM1/SX128.WAV,sample582.WAV,sample582,SX128
582,DR2/MRJM1/SI1298.WAV,sample583.WAV,sample583,SI1298
583,DR2/MRJM1/SX308.WAV,sample584.WAV,sample584,SX308
584,DR2/MRJM1/SX398.WAV,sample585.WAV,sample585,SX398
585,DR2/MRJM1/SA2.WAV,sample586.WAV,sample586,SA2
586,DR2/MRJM1/SA1.WAV,sample587.WAV,sample587,SA1
587,DR2/MRJM1/SX38.WAV,sample588.WAV,sample588,SX38
588,DR2/MRJM1/SX218.WAV,sample589.WAV,sample589,SX218
589,DR2/MRJM1/SI668.WAV,sample590.WAV,sample590,SI668
590,DR2/FCAJ0/SI1479.WAV,sample591.WAV,sample591,SI1479
591,DR2/FCAJ0/SX39.WAV,sample592.WAV,sample592,SX39
592,DR2/FCAJ0/SI849.WAV,sample593.WAV,sample593,SI849
593,DR2/FCAJ0/SX129.WAV,sample594.WAV,sample594,SX129
594,DR2/FCAJ0/SA2.WAV,sample595.WAV,sample595,SA2
595,DR2/FCAJ0/SA1.WAV,sample596.WAV,sample596,SA1
596,DR2/FCAJ0/SI1804.WAV,sample597.WAV,sample597,SI1804
597,DR2/FCAJ0/SX219.WAV,sample598.WAV,sample598,SX219
598,DR2/FCAJ0/SX399.WAV,sample599.WAV,sample599,SX399
599,DR2/FCAJ0/SX309.WAV,sample600.WAV,sample600,SX309
600,DR2/FPJF0/SX326.WAV,sample601.WAV,sample601,SX326
601,DR2/FPJF0/SI1046.WAV,sample602.WAV,sample602,SI1046
602,DR2/FPJF0/SI1259.WAV,sample603.WAV,sample603,SI1259
603,DR2/FPJF0/SX56.WAV,sample604.WAV,sample604,SX56
604,DR2/FPJF0/SX352.WAV,sample605.WAV,sample605,SX352
605,DR2/FPJF0/SA2.WAV,sample606.WAV,sample606,SA2
606,DR2/FPJF0/SI1676.WAV,sample607.WAV,sample607,SI1676
607,DR2/FPJF0/SA1.WAV,sample608.WAV,sample608,SA1
608,DR2/FPJF0/SX146.WAV,sample609.WAV,sample609,SX146
609,DR2/FPJF0/SX236.WAV,sample610.WAV,sample610,SX236
610,DR2/MRHL0/SX255.WAV,sample611.WAV,sample611,SX255
611,DR2/MRHL0/SX435.WAV,sample612.WAV,sample612,SX435
612,DR2/MRHL0/SX345.WAV,sample613.WAV,sample613,SX345
613,DR2/MRHL0/SI1515.WAV,sample614.WAV,sample614,SI1515
614,DR2/MRHL0/SA2.WAV,sample615.WAV,sample615,SA2
615,DR2/MRHL0/SA1.WAV,sample616.WAV,sample616,SA1
616,DR2/MRHL0/SX165.WAV,sample617.WAV,sample617,SX165
617,DR2/MRHL0/SX75.WAV,sample618.WAV,sample618,SX75
618,DR2/MRHL0/SI2145.WAV,sample619.WAV,sample619,SI2145
619,DR2/MRHL0/SI885.WAV,sample620.WAV,sample620,SI885
620,DR2/MJDE0/SX40.WAV,sample621.WAV,sample621,SX40
621,DR2/MJDE0/SX220.WAV,sample622.WAV,sample622,SX220
622,DR2/MJDE0/SI463.WAV,sample623.WAV,sample623,SI463
623,DR2/MJDE0/SX310.WAV,sample624.WAV,sample624,SX310
624,DR2/MJDE0/SA2.WAV,sample625.WAV,sample625,SA2
625,DR2/MJDE0/SX130.WAV,sample626.WAV,sample626,SX130
626,DR2/MJDE0/SA1.WAV,sample627.WAV,sample627,SA1
627,DR2/MJDE0/SX400.WAV,sample628.WAV,sample628,SX400
628,DR2/MJDE0/SI490.WAV,sample629.WAV,sample629,SI490
629,DR2/MJDE0/SI1120.WAV,sample630.WAV,sample630,SI1120
630,DR2/MJEB0/SX170.WAV,sample631.WAV,sample631,SX170
631,DR2/MJEB0/SI1286.WAV,sample632.WAV,sample632,SI1286
632,DR2/MJEB0/SX386.WAV,sample633.WAV,sample633,SX386
633,DR2/MJEB0/SA2.WAV,sample634.WAV,sample634,SA2
634,DR2/MJEB0/SA1.WAV,sample635.WAV,sample635,SA1
635,DR2/MJEB0/SX26.WAV,sample636.WAV,sample636,SX26
636,DR2/MJEB0/SI656.WAV,sample637.WAV,sample637,SI656
637,DR2/MJEB0/SX206.WAV,sample638.WAV,sample638,SX206
638,DR2/MJEB0/SX296.WAV,sample639.WAV,sample639,SX296
639,DR2/MJEB0/SI1916.WAV,sample640.WAV,sample640,SI1916
640,DR2/MMXS0/SI876.WAV,sample641.WAV,sample641,SI876
641,DR2/MMXS0/SX156.WAV,sample642.WAV,sample642,SX156
642,DR2/MMXS0/SX66.WAV,sample643.WAV,sample643,SX66
643,DR2/MMXS0/SX426.WAV,sample644.WAV,sample644,SX426
644,DR2/MMXS0/SI2136.WAV,sample645.WAV,sample645,SI2136
645,DR2/MMXS0/SA2.WAV,sample646.WAV,sample646,SA2
646,DR2/MMXS0/SX336.WAV,sample647.WAV,sample647,SX336
647,DR2/MMXS0/SA1.WAV,sample648.WAV,sample648,SA1
648,DR2/MMXS0/SX246.WAV,sample649.WAV,sample649,SX246
649,DR2/MMXS0/SI629.WAV,sample650.WAV,sample650,SI629
650,DR2/MTAT1/SX329.WAV,sample651.WAV,sample651,SX329
651,DR2/MTAT1/SX59.WAV,sample652.WAV,sample652,SX59
652,DR2/MTAT1/SA2.WAV,sample653.WAV,sample653,SA2
653,DR2/MTAT1/SI1409.WAV,sample654.WAV,sample654,SI1409
654,DR2/MTAT1/SA1.WAV,sample655.WAV,sample655,SA1
655,DR2/MTAT1/SX149.WAV,sample656.WAV,sample656,SX149
656,DR2/MTAT1/SX239.WAV,sample657.WAV,sample657,SX239
657,DR2/MTAT1/SI1627.WAV,sample658.WAV,sample658,SI1627
658,DR2/MTAT1/SX419.WAV,sample659.WAV,sample659,SX419
659,DR2/MTAT1/SI779.WAV,sample660.WAV,sample660,SI779
660,DR2/MJAE0/SX84.WAV,sample661.WAV,sample661,SX84
661,DR2/MJAE0/SI2154.WAV,sample662.WAV,sample662,SI2154
662,DR2/MJAE0/SI1999.WAV,sample663.WAV,sample663,SI1999
663,DR2/MJAE0/SX174.WAV,sample664.WAV,sample664,SX174
664,DR2/MJAE0/SA2.WAV,sample665.WAV,sample665,SA2
665,DR2/MJAE0/SX444.WAV,sample666.WAV,sample666,SX444
666,DR2/MJAE0/SA1.WAV,sample667.WAV,sample667,SA1
667,DR2/MJAE0/SI1524.WAV,sample668.WAV,sample668,SI1524
668,DR2/MJAE0/SX354.WAV,sample669.WAV,sample669,SX354
669,DR2/MJAE0/SX264.WAV,sample670.WAV,sample670,SX264
670,DR2/MRAB0/SI1224.WAV,sample671.WAV,sample671,SI1224
671,DR2/MRAB0/SX144.WAV,sample672.WAV,sample672,SX144
672,DR2/MRAB0/SI594.WAV,sample673.WAV,sample673,SI594
673,DR2/MRAB0/SX234.WAV,sample674.WAV,sample674,SX234
674,DR2/MRAB0/SA2.WAV,sample675.WAV,sample675,SA2
675,DR2/MRAB0/SX324.WAV,sample676.WAV,sample676,SX324
676,DR2/MRAB0/SA1.WAV,sample677.WAV,sample677,SA1
677,DR2/MRAB0/SI1854.WAV,sample678.WAV,sample678,SI1854
678,DR2/MRAB0/SX54.WAV,sample679.WAV,sample679,SX54
679,DR2/MRAB0/SX414.WAV,sample680.WAV,sample680,SX414
680,DR2/FSKL0/SI899.WAV,sample681.WAV,sample681,SI899
681,DR2/FSKL0/SX359.WAV,sample682.WAV,sample682,SX359
682,DR2/FSKL0/SI1529.WAV,sample683.WAV,sample683,SI1529
683,DR2/FSKL0/SX269.WAV,sample684.WAV,sample684,SX269
684,DR2/FSKL0/SX89.WAV,sample685.WAV,sample685,SX89
685,DR2/FSKL0/SA2.WAV,sample686.WAV,sample686,SA2
686,DR2/FSKL0/SA1.WAV,sample687.WAV,sample687,SA1
687,DR2/FSKL0/SX179.WAV,sample688.WAV,sample688,SX179
688,DR2/FSKL0/SI2159.WAV,sample689.WAV,sample689,SI2159
689,DR2/FSKL0/SX449.WAV,sample690.WAV,sample690,SX449
690,DR2/FSRH0/SI1719.WAV,sample691.WAV,sample691,SI1719
691,DR2/FSRH0/SX41.WAV,sample692.WAV,sample692,SX41
692,DR2/FSRH0/SX131.WAV,sample693.WAV,sample693,SX131
693,DR2/FSRH0/SX311.WAV,sample694.WAV,sample694,SX311
694,DR2/FSRH0/SA2.WAV,sample695.WAV,sample695,SA2
695,DR2/FSRH0/SI671.WAV,sample696.WAV,sample696,SI671
696,DR2/FSRH0/SA1.WAV,sample697.WAV,sample697,SA1
697,DR2/FSRH0/SX221.WAV,sample698.WAV,sample698,SX221
698,DR2/FSRH0/SI1931.WAV,sample699.WAV,sample699,SI1931
699,DR2/FSRH0/SX401.WAV,sample700.WAV,sample700,SX401
700,DR2/MDBP0/SX258.WAV,sample701.WAV,sample701,SX258
701,DR2/MDBP0/SX168.WAV,sample702.WAV,sample702,SX168
702,DR2/MDBP0/SA2.WAV,sample703.WAV,sample703,SA2
703,DR2/MDBP0/SA1.WAV,sample704.WAV,sample704,SA1
704,DR2/MDBP0/SX78.WAV,sample705.WAV,sample705,SX78
705,DR2/MDBP0/SX348.WAV,sample706.WAV,sample706,SX348
706,DR2/MDBP0/SI528.WAV,sample707.WAV,sample707,SI528
707,DR2/MDBP0/SI1158.WAV,sample708.WAV,sample708,SI1158
708,DR2/MDBP0/SX438.WAV,sample709.WAV,sample709,SX438
709,DR2/MDBP0/SI1788.WAV,sample710.WAV,sample710,SI1788
710,DR2/FDNC0/SI1908.WAV,sample711.WAV,sample711,SI1908
711,DR2/FDNC0/SX378.WAV,sample712.WAV,sample712,SX378
712,DR2/FDNC0/SX288.WAV,sample713.WAV,sample713,SX288
713,DR2/FDNC0/SX18.WAV,sample714.WAV,sample714,SX18
714,DR2/FDNC0/SX108.WAV,sample715.WAV,sample715,SX108
715,DR2/FDNC0/SA2.WAV,sample716.WAV,sample716,SA2
716,DR2/FDNC0/SA1.WAV,sample717.WAV,sample717,SA1
717,DR2/FDNC0/SI2287.WAV,sample718.WAV,sample718,SI2287
718,DR2/FDNC0/SX198.WAV,sample719.WAV,sample719,SX198
719,DR2/FDNC0/SI1278.WAV,sample720.WAV,sample720,SI1278
720,DR2/FLMA0/SX253.WAV,sample721.WAV,sample721,SX253
721,DR2/FLMA0/SI613.WAV,sample722.WAV,sample722,SI613
722,DR2/FLMA0/SI1243.WAV,sample723.WAV,sample723,SI1243
723,DR2/FLMA0/SX73.WAV,sample724.WAV,sample724,SX73
724,DR2/FLMA0/SI1873.WAV,sample725.WAV,sample725,SI1873
725,DR2/FLMA0/SX343.WAV,sample726.WAV,sample726,SX343
726,DR2/FLMA0/SX433.WAV,sample727.WAV,sample727,SX433
727,DR2/FLMA0/SX163.WAV,sample728.WAV,sample728,SX163
728,DR2/FLMA0/SA2.WAV,sample729.WAV,sample729,SA2
729,DR2/FLMA0/SA1.WAV,sample730.WAV,sample730,SA1
730,DR2/MMAA0/SI845.WAV,sample731.WAV,sample731,SI845
731,DR2/MMAA0/SX35.WAV,sample732.WAV,sample732,SX35
732,DR2/MMAA0/SX395.WAV,sample733.WAV,sample733,SX395
733,DR2/MMAA0/SX215.WAV,sample734.WAV,sample734,SX215
734,DR2/MMAA0/SX305.WAV,sample735.WAV,sample735,SX305
735,DR2/MMAA0/SA2.WAV,sample736.WAV,sample736,SA2
736,DR2/MMAA0/SA1.WAV,sample737.WAV,sample737,SA1
737,DR2/MMAA0/SX125.WAV,sample738.WAV,sample738,SX125
738,DR2/MMAA0/SI1588.WAV,sample739.WAV,sample739,SI1588
739,DR2/MMAA0/SI2105.WAV,sample740.WAV,sample740,SI2105
740,DR2/MTDB0/SX141.WAV,sample741.WAV,sample741,SX141
741,DR2/MTDB0/SX321.WAV,sample742.WAV,sample742,SX321
742,DR2/MTDB0/SI1401.WAV,sample743.WAV,sample743,SI1401
743,DR2/MTDB0/SI771.WAV,sample744.WAV,sample744,SI771
744,DR2/MTDB0/SX231.WAV,sample745.WAV,sample745,SX231
745,DR2/MTDB0/SA2.WAV,sample746.WAV,sample746,SA2
746,DR2/MTDB0/SA1.WAV,sample747.WAV,sample747,SA1
747,DR2/MTDB0/SI2031.WAV,sample748.WAV,sample748,SI2031
748,DR2/MTDB0/SX51.WAV,sample749.WAV,sample749,SX51
749,DR2/MTDB0/SX411.WAV,sample750.WAV,sample750,SX411
750,DR2/MSAT0/SI896.WAV,sample751.WAV,sample751,SI896
751,DR2/MSAT0/SX86.WAV,sample752.WAV,sample752,SX86
752,DR2/MSAT0/SX356.WAV,sample753.WAV,sample753,SX356
753,DR2/MSAT0/SA2.WAV,sample754.WAV,sample754,SA2
754,DR2/MSAT0/SX266.WAV,sample755.WAV,sample755,SX266
755,DR2/MSAT0/SA1.WAV,sample756.WAV,sample756,SA1
756,DR2/MSAT0/SI1526.WAV,sample757.WAV,sample757,SI1526
757,DR2/MSAT0/SX176.WAV,sample758.WAV,sample758,SX176
758,DR2/MSAT0/SX446.WAV,sample759.WAV,sample759,SX446
759,DR2/MSAT0/SI2156.WAV,sample760.WAV,sample760,SI2156
760,DR1/MMGG0/SX359.WAV,sample761.WAV,sample761,SX359
761,DR1/MMGG0/SX269.WAV,sample762.WAV,sample762,SX269
762,DR1/MMGG0/SI1079.WAV,sample763.WAV,sample763,SI1079
763,DR1/MMGG0/SI1709.WAV,sample764.WAV,sample764,SI1709
764,DR1/MMGG0/SX89.WAV,sample765.WAV,sample765,SX89
765,DR1/MMGG0/SA2.WAV,sample766.WAV,sample766,SA2
