,Unnamed: 0,originalfile,renamedfile,samplenumber,prompt,prompttexts
192,192,DR2/MDLB0/SI676.WAV,sample193.WAV,sample193,SI676,THEOCRACY RECONSIDERED
193,193,DR2/MDLB0/SX226.WAV,sample194.WAV,sample194,SX226,STEPH COULD BARELY HANDLE THE PSYCHOLOGICAL TRAUMA
194,194,DR2/MDLB0/SX46.WAV,sample195.WAV,sample195,SX46,THAT PICKPOCKET WAS CAUGHT RED-HANDED
195,195,DR2/MDLB0/SA2.WAV,sample196.WAV,sample196,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
196,196,DR2/MDLB0/SX136.WAV,sample197.WAV,sample197,SX136,SCIENTIFIC PROGRESS COMES FROM THE DEVELOPMENT OF NEW TECHNIQUES
197,197,DR2/MDLB0/SA1.WAV,sample198.WAV,sample198,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
198,198,DR2/MDLB0/SI1306.WAV,sample199.WAV,sample199,SI1306,THIS VISCOSITY OF THE MATERIAL IN THE DROPS IS OF COURSE NOT NEGLIGIBLE
199,199,DR2/MDLB0/SX316.WAV,sample200.WAV,sample200,SX316,THAT DOG CHASES CATS MERCILESSLY
200,200,DR2/FKAA0/SX128.WAV,sample201.WAV,sample201,SX128,LOTS OF FOREIGN MOVIES HAVE SUBTITLES
201,201,DR2/FKAA0/SX308.WAV,sample202.WAV,sample202,SX308,SHIPBUILDING IS A MOST FASCINATING PROCESS
202,202,DR2/FKAA0/SI1208.WAV,sample203.WAV,sample203,SI1208,THIS DOCTRINE WAS REPUGNANT TO MY MORAL SENSE
203,203,DR2/FKAA0/SX398.WAV,sample204.WAV,sample204,SX398,CHILDREN CAN CONSUME MANY FRUIT CANDIES IN ONE SITTING
204,204,DR2/FKAA0/SA2.WAV,sample205.WAV,sample205,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
205,205,DR2/FKAA0/SI1838.WAV,sample206.WAV,sample206,SI1838,THE LADY'S EYES UNMAGNIFIED BUGGED OUT
206,206,DR2/FKAA0/SA1.WAV,sample207.WAV,sample207,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
207,207,DR2/FKAA0/SI578.WAV,sample208.WAV,sample208,SI578,SHE CAN REMOVE ALL KNICK-KNACKS WITHIN REACH
208,208,DR2/FKAA0/SX38.WAV,sample209.WAV,sample209,SX38,YOUNG PEOPLE PARTICIPATE IN ATHLETIC ACTIVITIES
209,209,DR2/FKAA0/SX218.WAV,sample210.WAV,sample210,SX218,TRY TO RECALL THE EVENTS IN CHRONOLOGICAL ORDER
210,210,DR2/MWSB0/SX6.WAV,sample211.WAV,sample211,SX6,BRIGHT SUNSHINE SHIMMERS ON THE OCEAN
211,211,DR2/MWSB0/SI996.WAV,sample212.WAV,sample212,SI996,SHE SERVED FOR A NUMBER OF YEARS WITHOUT PAY BEYOND HER TRAVEL AND MAINTENANCE
212,212,DR2/MWSB0/SI1626.WAV,sample213.WAV,sample213,SI1626,DID HE EVER VISIT HERE WHEN HE WAS A KID
213,213,DR2/MWSB0/SX96.WAV,sample214.WAV,sample214,SX96,MASQUERADE PARTIES TAX ONE'S IMAGINATION
214,214,DR2/MWSB0/SA2.WAV,sample215.WAV,sample215,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
215,215,DR2/MWSB0/SA1.WAV,sample216.WAV,sample216,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
216,216,DR2/MWSB0/SX366.WAV,sample217.WAV,sample217,SX366,WILL YOU PLEASE CONFIRM GOVERNMENT POLICY REGARDING WASTE REMOVAL
217,217,DR2/MWSB0/SX186.WAV,sample218.WAV,sample218,SX186,WOULD A TOMBOY OFTEN PLAY OUTDOORS
218,218,DR2/MWSB0/SX276.WAV,sample219.WAV,sample219,SX276,JOHN'S BROTHER REPAINTED THE GARAGE DOOR
219,219,DR2/MWSB0/SI2256.WAV,sample220.WAV,sample220,SI2256,SUPPOSE HE RAN UP THE WHITE FLAG ALTOGETHER
220,220,DR2/MCEW0/SX92.WAV,sample221.WAV,sample221,SX92,A LARGE HOUSEHOLD NEEDS LOTS OF APPLIANCES
221,221,DR2/MCEW0/SA2.WAV,sample222.WAV,sample222,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
222,222,DR2/MCEW0/SA1.WAV,sample223.WAV,sample223,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
223,223,DR2/MCEW0/SX452.WAV,sample224.WAV,sample224,SX452,IN DEVELOPING FILM MANY TOXIC CHEMICALS ARE USED
224,224,DR2/MCEW0/SI1442.WAV,sample225.WAV,sample225,SI1442,THE DATA ARE PRESENTED IN LISTS AND TABLES
225,225,DR2/MCEW0/SX182.WAV,sample226.WAV,sample226,SX182,THICK GLUE OOZED OUT OF THE TUBE
226,226,DR2/MCEW0/SX362.WAV,sample227.WAV,sample227,SX362,THE ANNOYING RACCOONS SLIPPED INTO PHIL'S GARDEN EVERY NIGHT
227,227,DR2/MCEW0/SI2072.WAV,sample228.WAV,sample228,SI2072,HE REACHED ONCE MORE INTO THE CARPET BAG AND BROUGHT UP A PACKAGE OF WIENERS
228,228,DR2/MCEW0/SX272.WAV,sample229.WAV,sample229,SX272,ALLOW EACH CHILD TO HAVE AN ICE POP
229,229,DR2/MCEW0/SI812.WAV,sample230.WAV,sample230,SI812,NEED FOR NOVELTY MAY BE A SYMPTOM OF CULTURAL FATIGUE AND INSTABILITY
230,230,DR2/MRCW0/SX21.WAV,sample231.WAV,sample231,SX21,ALFALFA IS HEALTHY FOR YOU
231,231,DR2/MRCW0/SX381.WAV,sample232.WAV,sample232,SX381,WE WELCOME MANY NEW STUDENTS EACH YEAR
232,232,DR2/MRCW0/SI1371.WAV,sample233.WAV,sample233,SI1371,TO USE THESE NEW WAYS IN DAILY LIFE IS THE LAST STEP
233,233,DR2/MRCW0/SA2.WAV,sample234.WAV,sample234,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
234,234,DR2/MRCW0/SI2001.WAV,sample235.WAV,sample235,SI2001,WE'RE LOST AND BURNING UP ALREADY SHE BIT OUT TENSELY
235,235,DR2/MRCW0/SA1.WAV,sample236.WAV,sample236,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
236,236,DR2/MRCW0/SI741.WAV,sample237.WAV,sample237,SI741,IN THE WINTER HIBACHI IN THE KITCHEN OR GRILL OVER THE LOGS OF THE FIREPLACE
237,237,DR2/MRCW0/SX111.WAV,sample238.WAV,sample238,SX111,HIS SUDDEN DEPARTURE SHOCKED THE CAST
238,238,DR2/MRCW0/SX201.WAV,sample239.WAV,sample239,SX201,APPROACH YOUR INTERVIEW WITH STATUESQUE COMPOSURE
239,239,DR2/MRCW0/SX291.WAV,sample240.WAV,sample240,SX291,THE AVALANCHE TRIGGERED A MINOR EARTHQUAKE
240,240,DR2/FMKF0/SX6.WAV,sample241.WAV,sample241,SX6,BRIGHT SUNSHINE SHIMMERS ON THE OCEAN
241,241,DR2/FMKF0/SI1536.WAV,sample242.WAV,sample242,SI1536,DRUNKENNESS WAS NO LONGER TOLERATED
242,242,DR2/FMKF0/SX96.WAV,sample243.WAV,sample243,SX96,MASQUERADE PARTIES TAX ONE'S IMAGINATION
243,243,DR2/FMKF0/SI906.WAV,sample244.WAV,sample244,SI906,IT TOOK A TRAGEDY TO BRING THINGS TO A HEAD
244,244,DR2/FMKF0/SA2.WAV,sample245.WAV,sample245,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
245,245,DR2/FMKF0/SA1.WAV,sample246.WAV,sample246,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
246,246,DR2/FMKF0/SX366.WAV,sample247.WAV,sample247,SX366,WILL YOU PLEASE CONFIRM GOVERNMENT POLICY REGARDING WASTE REMOVAL
247,247,DR2/FMKF0/SX186.WAV,sample248.WAV,sample248,SX186,WOULD A TOMBOY OFTEN PLAY OUTDOORS
248,248,DR2/FMKF0/SX276.WAV,sample249.WAV,sample249,SX276,JOHN'S BROTHER REPAINTED THE GARAGE DOOR
249,249,DR2/FMKF0/SI1018.WAV,sample250.WAV,sample250,SI1018,CATTLE WHICH DIED FROM THEM WINTER STORMS WERE REFERRED TO AS THE WINTER KILL
250,250,DR2/FAEM0/SX222.WAV,sample251.WAV,sample251,SX222,YOU ALWAYS COME UP WITH PATHOLOGICAL EXAMPLES
251,251,DR2/FAEM0/SI762.WAV,sample252.WAV,sample252,SI762,FILL SMALL HOLE IN BOWL WITH CLAY
252,252,DR2/FAEM0/SX402.WAV,sample253.WAV,sample253,SX402,WE'LL SERVE RHUBARB PIE AFTER RACHEL'S TALK
253,253,DR2/FAEM0/SX42.WAV,sample254.WAV,sample254,SX42,BIBLICAL SCHOLARS ARGUE HISTORY
254,254,DR2/FAEM0/SA2.WAV,sample255.WAV,sample255,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
255,255,DR2/FAEM0/SI1392.WAV,sample256.WAV,sample256,SI1392,ASSUME FOR EXAMPLE A SITUATION WHERE A FARM HAS A PACKING SHED AND FIELDS
256,256,DR2/FAEM0/SA1.WAV,sample257.WAV,sample257,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
257,257,DR2/FAEM0/SI2022.WAV,sample258.WAV,sample258,SI2022,WHAT OUTFIT DOES SHE DRIVE FOR
258,258,DR2/FAEM0/SX312.WAV,sample259.WAV,sample259,SX312,THOSE ANSWERS WILL BE STRAIGHTFORWARD IF YOU THINK THEM THROUGH CAREFULLY FIRST
259,259,DR2/FAEM0/SX132.WAV,sample260.WAV,sample260,SX132,PUBLICITY AND NOTORIETY GO HAND IN HAND
260,260,DR2/MKAJ0/SX334.WAV,sample261.WAV,sample261,SX334,OFTEN YOU'LL GET BACK MORE THAN YOU PUT IN
261,261,DR2/MKAJ0/SX64.WAV,sample262.WAV,sample262,SX64,REGULAR ATTENDANCE IS SELDOM REQUIRED
262,262,DR2/MKAJ0/SI784.WAV,sample263.WAV,sample263,SI784,IT IS A BIG PROJECT NOT TO BE TAKEN LIGHTLY
263,263,DR2/MKAJ0/SA2.WAV,sample264.WAV,sample264,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
264,264,DR2/MKAJ0/SI1414.WAV,sample265.WAV,sample265,SI1414,HOW YA GONNA KEEP 'EM DOWN ON THE FARM
265,265,DR2/MKAJ0/SA1.WAV,sample266.WAV,sample266,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
266,266,DR2/MKAJ0/SX154.WAV,sample267.WAV,sample267,SX154,ORANGE JUICE TASTES FUNNY AFTER TOOTHPASTE
267,267,DR2/MKAJ0/SI2044.WAV,sample268.WAV,sample268,SI2044,WET ALSO WERE THE MARINE'S FATIGUES AND THE FACE HAD AN OILY FILM
268,268,DR2/MKAJ0/SX244.WAV,sample269.WAV,sample269,SX244,HERB'S BIRTHDAY OCCURS FREQUENTLY ON THANKSGIVING
269,269,DR2/MKAJ0/SX424.WAV,sample270.WAV,sample270,SX424,TOP ZINNIAS RARELY HAVE CROOKED STEMS
270,270,DR2/MJMA0/SX325.WAV,sample271.WAV,sample271,SX325,THE FULL MOON SHONE BRIGHTLY THAT NIGHT
271,271,DR2/MJMA0/SX415.WAV,sample272.WAV,sample272,SX415,MOVE THE GARBAGE NEARER TO THE LARGE WINDOW
272,272,DR2/MJMA0/SX235.WAV,sample273.WAV,sample273,SX235,I ITEMIZE ALL ACCOUNTS IN MY AGENCY
273,273,DR2/MJMA0/SA2.WAV,sample274.WAV,sample274,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
274,274,DR2/MJMA0/SI1495.WAV,sample275.WAV,sample275,SI1495,TWO GAS LAMPS WERE NO MORE THAN A MISLEADING GLOW
275,275,DR2/MJMA0/SA1.WAV,sample276.WAV,sample276,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
276,276,DR2/MJMA0/SI865.WAV,sample277.WAV,sample277,SI865,NEITHER ARE BEDS THANKS TO AIR MATTRESSES AND SLEEPING BAGS
277,277,DR2/MJMA0/SX55.WAV,sample278.WAV,sample278,SX55,THE LACK OF HEAT COMPOUNDED THE TENANT'S GRIEVANCES
278,278,DR2/MJMA0/SX145.WAV,sample279.WAV,sample279,SX145,TOO MUCH CURIOSITY CAN GET YOU INTO TROUBLE
279,279,DR2/MJMA0/SI2125.WAV,sample280.WAV,sample280,SI2125,HIS BLACK HAT WITH ITS WIDE BRIM HIGH CROWN AND FUR TRIM RODE HIGH
280,280,DR2/MHRM0/SI958.WAV,sample281.WAV,sample281,SI958,ONE OF THE MOST COMMON OF CAMP MALADIES WAS DIARRHOEA
281,281,DR2/MHRM0/SX328.WAV,sample282.WAV,sample282,SX328,GREGORY AND TOM CHOSE TO WATCH CARTOONS IN THE AFTERNOON
282,282,DR2/MHRM0/SA2.WAV,sample283.WAV,sample283,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
283,283,DR2/MHRM0/SA1.WAV,sample284.WAV,sample284,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
284,284,DR2/MHRM0/SX148.WAV,sample285.WAV,sample285,SX148,MOST PRECINCTS HAD A THIRD OF THE VOTES COUNTED
285,285,DR2/MHRM0/SX238.WAV,sample286.WAV,sample286,SX238,A DOCTOR WAS IN THE AMBULANCE WITH THE PATIENT
286,286,DR2/MHRM0/SI2218.WAV,sample287.WAV,sample287,SI2218,NO PRICE IS TOO HIGH WHEN TRUE LOVE IS AT STAKE
287,287,DR2/MHRM0/SX58.WAV,sample288.WAV,sample288,SX58,WE EXPERIENCE DISTRESS AND FRUSTRATION OBTAINING OUR DEGREES
288,288,DR2/MHRM0/SX418.WAV,sample289.WAV,sample289,SX418,IRIS THINKS THIS ZOO HAS ELEVEN SPANISH ZEBRAS
289,289,DR2/MHRM0/SI1475.WAV,sample290.WAV,sample290,SI1475,IS HIS APPETITE IMPROVED
290,290,DR2/MRFK0/SI2336.WAV,sample291.WAV,sample291,SI2336,WELL THERE ARE OTHER THINGS TO DO RIGHT NOW
291,291,DR2/MRFK0/SX86.WAV,sample292.WAV,sample292,SX86,HISPANIC COSTUMES ARE QUITE COLORFUL
292,292,DR2/MRFK0/SX356.WAV,sample293.WAV,sample293,SX356,DIANE MAY SPLURGE AND BUY A TURQUOISE NECKLACE
293,293,DR2/MRFK0/SA2.WAV,sample294.WAV,sample294,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
294,294,DR2/MRFK0/SX266.WAV,sample295.WAV,sample295,SX266,WITHDRAW ONLY AS MUCH MONEY AS YOU NEED
295,295,DR2/MRFK0/SI1076.WAV,sample296.WAV,sample296,SI1076,THE TINY BODIES DROPPED ONTO A DRY LEAF MADE A PILE AS BIG AS A SMALL APPLE
296,296,DR2/MRFK0/SA1.WAV,sample297.WAV,sample297,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
297,297,DR2/MRFK0/SX176.WAV,sample298.WAV,sample298,SX176,BUYING A THOROUGHBRED HORSE REQUIRES INTUITION AND EXPERTISE
298,298,DR2/MRFK0/SX446.WAV,sample299.WAV,sample299,SX446,THOMAS THINKS A LARGER CLAMP SOLVES THE PROBLEM
299,299,DR2/MRFK0/SI1706.WAV,sample300.WAV,sample300,SI1706,THEY'LL TELL YOU WHAT'S COOKING
300,300,DR2/FLMC0/SX22.WAV,sample301.WAV,sample301,SX22,WHEN ALL ELSE FAILS USE FORCE
301,301,DR2/FLMC0/SA2.WAV,sample302.WAV,sample302,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
302,302,DR2/FLMC0/SX336.WAV,sample303.WAV,sample303,SX336,ROB MADE HUNGARIAN GOULASH FOR DINNER AND GOOSEBERRY PIE FOR DESSERT
303,303,DR2/FLMC0/SA1.WAV,sample304.WAV,sample304,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
304,304,DR2/FLMC0/SI742.WAV,sample305.WAV,sample305,SI742,SUMMERTIME SUPPER OUTSIDE IS A NATURAL
305,305,DR2/FLMC0/SI1372.WAV,sample306.WAV,sample306,SI1372,ROLEPLAYING USED FOR ANALYSIS FOLLOWS THESE GENERAL STEPS LEADING TO TRAINING
306,306,DR2/FLMC0/SX112.WAV,sample307.WAV,sample307,SX112,TUGBOATS ARE CAPABLE OF HAULING HUGE LOADS
307,307,DR2/FLMC0/SX382.WAV,sample308.WAV,sample308,SX382,GEORGE IS PARANOID ABOUT A FUTURE GAS SHORTAGE
308,308,DR2/FLMC0/SI2002.WAV,sample309.WAV,sample309,SI2002,THEY'LL ROLL OFF IN ANOTHER DAY
309,309,DR2/FLMC0/SX292.WAV,sample310.WAV,sample310,SX292,THESE EXCLUSIVE DOCUMENTS MUST BE LOCKED UP AT ALL TIMES
310,310,DR2/MKDT0/SX443.WAV,sample311.WAV,sample311,SX443,A LONE STAR SHONE IN THE EARLY EVENING SKY
311,311,DR2/MKDT0/SI893.WAV,sample312.WAV,sample312,SI893,THERE IS NEVER ENOUGH CORN PEAS OR STRAWBERRIES
312,312,DR2/MKDT0/SX83.WAV,sample313.WAV,sample313,SX83,MY INSTRUCTIONS DESPERATELY NEED UPDATING
313,313,DR2/MKDT0/SX263.WAV,sample314.WAV,sample314,SX263,HOW OILY DO YOU LIKE YOUR SALAD DRESSING
314,314,DR2/MKDT0/SX173.WAV,sample315.WAV,sample315,SX173,WHOEVER COOPERATES IN FINDING NAN'S CAMEO WILL BE REWARDED
315,315,DR2/MKDT0/SX353.WAV,sample316.WAV,sample316,SX353,A CONNOISSEUR WILL ENJOY THIS SHELLFISH DISH
316,316,DR2/MKDT0/SA2.WAV,sample317.WAV,sample317,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
317,317,DR2/MKDT0/SA1.WAV,sample318.WAV,sample318,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
318,318,DR2/MKDT0/SI2153.WAV,sample319.WAV,sample319,SI2153,HE RECOGNIZED HIS JACKET AND TROUSERS
319,319,DR2/MKDT0/SI814.WAV,sample320.WAV,sample320,SI814,FALL SLOWLY FORWARD ONTO THE HANDS AND LET THE BODY DOWN TO REST ON THE FLOOR
320,320,DR2/MJBG0/SI1862.WAV,sample321.WAV,sample321,SI1862,WE'LL PAY YOU BACK IF YOU'LL LET US
321,321,DR2/MJBG0/SI1724.WAV,sample322.WAV,sample322,SI1724,THEY WERE ALL FADED
322,322,DR2/MJBG0/SX242.WAV,sample323.WAV,sample323,SX242,MAY I ORDER A STRAWBERRY SUNDAE AFTER I EAT DINNER
323,323,DR2/MJBG0/SA2.WAV,sample324.WAV,sample324,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
324,324,DR2/MJBG0/SX332.WAV,sample325.WAV,sample325,SX332,TODD PLACED TOP PRIORITY ON GETTING HIS BIKE FIXED
325,325,DR2/MJBG0/SI1232.WAV,sample326.WAV,sample326,SI1232,THEY WERE NOT YET PREPARED TO ACCEPT IT AS IRREMEDIABLE
326,326,DR2/MJBG0/SA1.WAV,sample327.WAV,sample327,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
327,327,DR2/MJBG0/SX152.WAV,sample328.WAV,sample328,SX152,MOSQUITOES EXIST IN WARM HUMID CLIMATES
328,328,DR2/MJBG0/SX422.WAV,sample329.WAV,sample329,SX422,ONCE YOU FINISH GREASING YOUR CHAIN BE SURE TO WASH THOROUGHLY
329,329,DR2/MJBG0/SX62.WAV,sample330.WAV,sample330,SX62,ANY CONTRIBUTIONS WILL BE GREATLY APPRECIATED
330,330,DR2/MJRP0/SX315.WAV,sample331.WAV,sample331,SX315,BOB FOUND MORE CLAMS AT THE OCEAN'S EDGE
331,331,DR2/MJRP0/SI1845.WAV,sample332.WAV,sample332,SI1845,THE SUDDEN SOLITUDE HAD LOST ITS MOMENTARY CHARM AND BECOME OPPRESSIVE
332,332,DR2/MJRP0/SX225.WAV,sample333.WAV,sample333,SX225,KEEP THE THERMOMETER UNDER YOUR TONGUE
333,333,DR2/MJRP0/SA2.WAV,sample334.WAV,sample334,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
334,334,DR2/MJRP0/SX405.WAV,sample335.WAV,sample335,SX405,OF COURSE YOU CAN HAVE ANOTHER TUNAFISH SANDWICH
335,335,DR2/MJRP0/SA1.WAV,sample336.WAV,sample336,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
336,336,DR2/MJRP0/SX135.WAV,sample337.WAV,sample337,SX135,TECHNICAL WRITERS CAN ABBREVIATE IN BIBLIOGRAPHIES
337,337,DR2/MJRP0/SI585.WAV,sample338.WAV,sample338,SI585,OUR ENTIRE ECONOMY WILL HAVE A TERRIFIC UPLIFT
338,338,DR2/MJRP0/SI1835.WAV,sample339.WAV,sample339,SI1835,THE TAPES SHOW THAT
339,339,DR2/MJRP0/SX45.WAV,sample340.WAV,sample340,SX45,ADDITION AND SUBTRACTION ARE LEARNED SKILLS
340,340,DR2/MRGS0/SX6.WAV,sample341.WAV,sample341,SX6,BRIGHT SUNSHINE SHIMMERS ON THE OCEAN
341,341,DR2/MRGS0/SX96.WAV,sample342.WAV,sample342,SX96,MASQUERADE PARTIES TAX ONE'S IMAGINATION
342,342,DR2/MRGS0/SA2.WAV,sample343.WAV,sample343,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
343,343,DR2/MRGS0/SA1.WAV,sample344.WAV,sample344,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
344,344,DR2/MRGS0/SX366.WAV,sample345.WAV,sample345,SX366,WILL YOU PLEASE CONFIRM GOVERNMENT POLICY REGARDING WASTE REMOVAL
345,345,DR2/MRGS0/SX186.WAV,sample346.WAV,sample346,SX186,WOULD A TOMBOY OFTEN PLAY OUTDOORS
346,346,DR2/MRGS0/SI1356.WAV,sample347.WAV,sample347,SI1356,THE PROBLEM OF SOLIDARITY AND MORALE AGAIN INVOLVES THE CONCEPT OF VALUES
347,347,DR2/MRGS0/SX276.WAV,sample348.WAV,sample348,SX276,JOHN'S BROTHER REPAINTED THE GARAGE DOOR
348,348,DR2/MRGS0/SI726.WAV,sample349.WAV,sample349,SI726,PROMPTLY AT SEVEN HE WOULD CLATTER OUT OF THE COURT WITH TWELVE IN THE TALLYHO
349,349,DR2/MRGS0/SI1986.WAV,sample350.WAV,sample350,SI1986,WHAT'S YOUR NAME ANYWAY
350,350,DR2/FEAC0/SX255.WAV,sample351.WAV,sample351,SX255,MY IDEAL MORNING BEGINS WITH HOT COFFEE
351,351,DR2/FEAC0/SX435.WAV,sample352.WAV,sample352,SX435,THE RICH SHOULD INVEST IN BLACK ZIRCONS INSTEAD OF STYLISH SHOES
352,352,DR2/FEAC0/SX345.WAV,sample353.WAV,sample353,SX345,TRISH SAW HOURS AND HOURS OF MOVIES SATURDAY
353,353,DR2/FEAC0/SI1245.WAV,sample354.WAV,sample354,SI1245,OBJECT  A VILLAGE CROSSROADS
354,354,DR2/FEAC0/SI615.WAV,sample355.WAV,sample355,SI615,HER DEBUT OVER PERHAPS THE EARLIER SCENES WILL EMERGE EQUALLY FINE
355,355,DR2/FEAC0/SA2.WAV,sample356.WAV,sample356,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
356,356,DR2/FEAC0/SA1.WAV,sample357.WAV,sample357,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
357,357,DR2/FEAC0/SX165.WAV,sample358.WAV,sample358,SX165,THE EASYGOING ZOOLOGIST RELAXED THROUGHOUT THE VOYAGE
358,358,DR2/FEAC0/SI1875.WAV,sample359.WAV,sample359,SI1875,THEY WERE TETHERED ARMY STYLE ON STABLE LINES
359,359,DR2/FEAC0/SX75.WAV,sample360.WAV,sample360,SX75,FILL THAT CANTEEN WITH FRESH SPRING WATER
360,360,DR2/FHLM0/SX390.WAV,sample361.WAV,sample361,SX390,HE PICKED UP NINE PAIRS OF SOCKS FOR EACH BROTHER
361,361,DR2/FHLM0/SX210.WAV,sample362.WAV,sample362,SX210,JEFF'S TOY GO-CART NEVER WORKED
362,362,DR2/FHLM0/SX120.WAV,sample363.WAV,sample363,SX120,THE COYOTE BOBCAT AND HYENA ARE WILD ANIMALS
363,363,DR2/FHLM0/SA2.WAV,sample364.WAV,sample364,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
364,364,DR2/FHLM0/SA1.WAV,sample365.WAV,sample365,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
365,365,DR2/FHLM0/SX349.WAV,sample366.WAV,sample366,SX349,THE PRESCHOOLER COULDN'T VERBALIZE HER FEELINGS ABOUT THE EMERGENCY CONDITIONS
366,366,DR2/FHLM0/SI930.WAV,sample367.WAV,sample367,SI930,WHEN DID WOMEN BEGIN TO ASSERT THEMSELVES SEXUALLY
367,367,DR2/FHLM0/SI1560.WAV,sample368.WAV,sample368,SI1560,LEAVE ME YOUR ADDRESS
368,368,DR2/FHLM0/SI2190.WAV,sample369.WAV,sample369,SI2190,NOW YOU KNOW SHE COULD'VE BUT SHE ISN'T THAT KIND OF GIRL
369,369,DR2/FHLM0/SX300.WAV,sample370.WAV,sample370,SX300,AMOEBAS CHANGE SHAPE CONSTANTLY
370,370,DR2/MARC0/SI1818.WAV,sample371.WAV,sample371,SI1818,FUMING HELPLESS HE WATCHED THEM PASS HIM
371,371,DR2/MARC0/SX378.WAV,sample372.WAV,sample372,SX378,I JUST SAW JIM NEAR THE NEW ARCHEOLOGICAL MUSEUM
372,372,DR2/MARC0/SX288.WAV,sample373.WAV,sample373,SX288,BRUSH FIRES ARE COMMON IN THE DRY UNDERBRUSH OF NEVADA
373,373,DR2/MARC0/SX18.WAV,sample374.WAV,sample374,SX18,ALIMONY HARMS A DIVORCED MAN'S WEALTH
374,374,DR2/MARC0/SI1188.WAV,sample375.WAV,sample375,SI1188,MAYBE THEY WILL TAKE US
375,375,DR2/MARC0/SX108.WAV,sample376.WAV,sample376,SX108,HIS SCALP WAS BLISTERED FROM TODAY'S HOT SUN
376,376,DR2/MARC0/SA2.WAV,sample377.WAV,sample377,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
377,377,DR2/MARC0/SI558.WAV,sample378.WAV,sample378,SI558,IS A RELAXED HOME ATMOSPHERE ENOUGH TO HELP HER OUTGROW THESE TRAITS
378,378,DR2/MARC0/SA1.WAV,sample379.WAV,sample379,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
379,379,DR2/MARC0/SX198.WAV,sample380.WAV,sample380,SX198,NORWEGIAN SWEATERS ARE MADE OF LAMB'S WOOL
380,380,DR2/FJKL0/SI1562.WAV,sample381.WAV,sample381,SI1562,WAS IT A BIRTHDAY BALL
381,381,DR2/FJKL0/SX302.WAV,sample382.WAV,sample382,SX302,TOFU IS MADE FROM PROCESSED SOYBEANS
382,382,DR2/FJKL0/SA2.WAV,sample383.WAV,sample383,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
383,383,DR2/FJKL0/SA1.WAV,sample384.WAV,sample384,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
384,384,DR2/FJKL0/SI932.WAV,sample385.WAV,sample385,SI932,HIS PRESCRIPTION HOT AND COLD COMPRESSES TO INCREASE HER ABSORPTION OF WATER
